node,depth,Llama-3.1-70B-Instruct,Qwen2.5-72B-Instruct,Llama-3.1-Tulu-3-70B,gpt-4o-mini-2024-07-18,claude-3.5-haiku,Qwen2.5-7B-Instruct,gpt-3.5-turbo,Llama-3.1-8B-Instruct,Llama-3.1-Tulu-3-8B
32,2,0.910394265232975,0.9390681003584229,0.8745519713261649,0.8853046594982079,0.8673835125448028,0.8709677419354839,0.7741935483870968,0.7813620071684588,0.7204301075268817
33,2,0.8402366863905325,0.8579881656804734,0.7928994082840237,0.8106508875739645,0.7633136094674556,0.6449704142011834,0.591715976331361,0.5562130177514792,0.5739644970414202
34,2,0.8813186813186813,0.7736263736263737,0.6175824175824176,0.6395604395604395,0.6483516483516484,0.44835164835164837,0.3824175824175824,0.5340659340659341,0.3802197802197802
35,2,0.9068627450980392,0.8161764705882353,0.7132352941176471,0.6666666666666666,0.6274509803921569,0.42401960784313725,0.4215686274509804,0.5637254901960784,0.40441176470588236
36,2,0.8421052631578947,0.7894736842105263,0.7719298245614035,0.7368421052631579,0.7368421052631579,0.6403508771929824,0.6666666666666666,0.6140350877192983,0.6052631578947368
37,2,0.927710843373494,0.891566265060241,0.927710843373494,0.8674698795180723,0.891566265060241,0.7831325301204819,0.7831325301204819,0.7590361445783133,0.7710843373493976
38,2,0.8141592920353983,0.8407079646017699,0.7876106194690266,0.7964601769911505,0.8141592920353983,0.7256637168141593,0.7168141592920354,0.6548672566371682,0.6548672566371682
39,2,0.8333333333333334,0.8611111111111112,0.8333333333333334,0.7870370370370371,0.7870370370370371,0.6944444444444444,0.6759259259259259,0.7592592592592593,0.7037037037037037
40,2,0.8248587570621468,0.8305084745762712,0.8022598870056498,0.7796610169491526,0.768361581920904,0.7740112994350282,0.5141242937853108,0.6384180790960452,0.4463276836158192
41,2,0.8177083333333334,0.828125,0.8072916666666666,0.75,0.7291666666666666,0.703125,0.6041666666666666,0.6354166666666666,0.6302083333333334
42,2,0.9181286549707602,0.9298245614035088,0.9473684210526315,0.9005847953216374,0.9122807017543859,0.8771929824561403,0.7953216374269005,0.8187134502923976,0.783625730994152
43,2,0.8489208633093526,0.841726618705036,0.8129496402877698,0.8345323741007195,0.8129496402877698,0.7122302158273381,0.6115107913669064,0.697841726618705,0.60431654676259
44,2,0.8807947019867549,0.8741721854304636,0.8278145695364238,0.8675496688741722,0.8278145695364238,0.8145695364238411,0.7814569536423841,0.7682119205298014,0.695364238410596
45,2,0.8571428571428571,0.8660714285714286,0.8214285714285714,0.8303571428571429,0.7857142857142857,0.7678571428571429,0.5892857142857143,0.6964285714285714,0.625
46,2,0.7938931297709924,0.7633587786259542,0.7480916030534351,0.7175572519083969,0.7709923664122137,0.6870229007633588,0.5419847328244275,0.6412213740458015,0.5343511450381679
47,2,0.7659176029962547,0.8108614232209738,0.7322097378277154,0.7471910112359551,0.7528089887640449,0.6816479400749064,0.6161048689138576,0.601123595505618,0.5711610486891385
48,2,0.8574938574938575,0.8697788697788698,0.855036855036855,0.828009828009828,0.8402948402948403,0.7813267813267813,0.7641277641277642,0.7297297297297297,0.7346437346437347
49,2,0.88,0.9018181818181819,0.8836363636363637,0.8763636363636363,0.88,0.8472727272727273,0.8327272727272728,0.8036363636363636,0.7454545454545455
50,2,0.8345864661654135,0.8421052631578947,0.793233082706767,0.8383458646616542,0.8120300751879699,0.7819548872180451,0.6917293233082706,0.7518796992481203,0.7180451127819549
51,2,0.865979381443299,0.9123711340206185,0.8711340206185567,0.8917525773195877,0.8505154639175257,0.8092783505154639,0.8041237113402062,0.8092783505154639,0.7422680412371134
52,2,0.9216494845360824,0.9402061855670103,0.8989690721649485,0.9092783505154639,0.8886597938144329,0.843298969072165,0.8061855670103093,0.8474226804123711,0.8041237113402062
53,2,0.87117903930131,0.8995633187772926,0.868995633187773,0.8820960698689956,0.8930131004366813,0.851528384279476,0.7532751091703057,0.7248908296943232,0.7205240174672489
54,2,0.8409893992932862,0.8250883392226148,0.7915194346289752,0.784452296819788,0.7826855123674912,0.7950530035335689,0.6007067137809188,0.6360424028268551,0.6095406360424028
55,2,0.8385650224215246,0.8251121076233184,0.7937219730941704,0.8026905829596412,0.7802690582959642,0.7892376681614349,0.5874439461883408,0.6681614349775785,0.5650224215246636
56,3,0.8450704225352113,0.9014084507042254,0.8732394366197183,0.8309859154929577,0.8450704225352113,0.8028169014084507,0.7464788732394366,0.676056338028169,0.6901408450704225
57,3,0.8402777777777778,0.8125,0.8194444444444444,0.8055555555555556,0.8263888888888888,0.7638888888888888,0.7638888888888888,0.7361111111111112,0.7916666666666666
58,3,0.82,0.8,0.87,0.82,0.77,0.72,0.74,0.73,0.76
59,3,0.9230769230769231,0.8974358974358975,0.8717948717948718,0.8782051282051282,0.8910256410256411,0.8397435897435898,0.8076923076923077,0.7884615384615384,0.7371794871794872
60,3,0.8634146341463415,0.8682926829268293,0.8731707317073171,0.8780487804878049,0.8926829268292683,0.8146341463414634,0.7902439024390244,0.7902439024390244,0.7365853658536585
61,3,0.8968253968253969,0.8968253968253969,0.8492063492063492,0.8492063492063492,0.8571428571428571,0.7936507936507936,0.8412698412698413,0.7857142857142857,0.7619047619047619
62,3,0.9069767441860465,0.9069767441860465,0.8682170542635659,0.8914728682170543,0.8682170542635659,0.8372093023255814,0.8062015503875969,0.813953488372093,0.7829457364341085
63,3,0.9119804400977995,0.9095354523227384,0.9070904645476773,0.902200488997555,0.9046454767726161,0.8801955990220048,0.8288508557457213,0.8117359413202934,0.843520782396088
64,3,0.9138888888888889,0.8972222222222223,0.9027777777777778,0.9,0.8888888888888888,0.8388888888888889,0.8388888888888889,0.8166666666666667,0.8166666666666667
65,3,0.8374233128834356,0.8496932515337423,0.8190184049079755,0.803680981595092,0.7852760736196319,0.7423312883435583,0.6226993865030674,0.6809815950920245,0.6441717791411042
66,3,0.8776595744680851,0.8723404255319149,0.8563829787234043,0.8404255319148937,0.8191489361702128,0.7872340425531915,0.6914893617021277,0.7340425531914894,0.7021276595744681
67,3,0.8791946308724832,0.8859060402684564,0.8523489932885906,0.8791946308724832,0.8389261744966443,0.785234899328859,0.785234899328859,0.738255033557047,0.6912751677852349
68,3,0.9135802469135802,0.8641975308641975,0.9012345679012346,0.9135802469135802,0.9135802469135802,0.7901234567901234,0.8765432098765432,0.8518518518518519,0.7160493827160493
69,3,0.8333333333333334,0.8111111111111111,0.8888888888888888,0.8555555555555555,0.8666666666666667,0.7444444444444445,0.7888888888888889,0.6888888888888889,0.7111111111111111
70,3,0.875,0.8571428571428571,0.8928571428571429,0.8928571428571429,0.875,0.7857142857142857,0.7678571428571429,0.7321428571428571,0.6964285714285714
71,3,0.890625,0.90625,0.859375,0.90625,0.859375,0.78125,0.75,0.75,0.734375
72,3,0.8518518518518519,0.8518518518518519,0.7962962962962963,0.7407407407407407,0.8148148148148148,0.7777777777777778,0.7037037037037037,0.6851851851851852,0.6481481481481481
73,3,0.9196428571428571,0.9375,0.9196428571428571,0.8928571428571429,0.9017857142857143,0.8660714285714286,0.8571428571428571,0.8482142857142857,0.8392857142857143
74,3,0.8214285714285714,0.7857142857142857,0.75,0.7321428571428571,0.7440476190476191,0.6309523809523809,0.6190476190476191,0.6666666666666666,0.6130952380952381
75,3,0.9230769230769231,0.8846153846153846,0.9038461538461539,0.9423076923076923,0.9230769230769231,0.8269230769230769,0.7115384615384616,0.8269230769230769,0.75
76,3,0.7333333333333333,0.7666666666666667,0.7833333333333333,0.75,0.7833333333333333,0.6833333333333333,0.7166666666666667,0.75,0.7666666666666667
77,3,0.7164179104477612,0.6119402985074627,0.6417910447761194,0.6865671641791045,0.6119402985074627,0.5373134328358209,0.5671641791044776,0.5671641791044776,0.5074626865671642
78,3,0.7536231884057971,0.7101449275362319,0.6666666666666666,0.6086956521739131,0.5652173913043478,0.5072463768115942,0.5362318840579711,0.5072463768115942,0.5507246376811594
79,3,0.8070175438596491,0.7894736842105263,0.7894736842105263,0.7719298245614035,0.6842105263157895,0.7192982456140351,0.6140350877192983,0.6140350877192983,0.5614035087719298
80,3,0.7377049180327869,0.6229508196721312,0.5245901639344263,0.5245901639344263,0.5573770491803278,0.45901639344262296,0.4262295081967213,0.4918032786885246,0.4098360655737705
81,3,0.9538461538461539,0.9384615384615385,0.9076923076923077,0.9384615384615385,0.9230769230769231,0.8615384615384616,0.7538461538461538,0.7384615384615385,0.7692307692307693
82,3,0.5487804878048781,0.6097560975609756,0.4146341463414634,0.4878048780487805,0.524390243902439,0.4268292682926829,0.35365853658536583,0.3902439024390244,0.45121951219512196
83,3,0.6818181818181818,0.7121212121212122,0.6818181818181818,0.6363636363636364,0.6060606060606061,0.5909090909090909,0.5909090909090909,0.5757575757575758,0.5606060606060606
84,3,0.6875,0.609375,0.640625,0.453125,0.5625,0.46875,0.46875,0.53125,0.375
85,3,0.6981132075471698,0.7075471698113207,0.6226415094339622,0.6698113207547169,0.6886792452830188,0.5094339622641509,0.4339622641509434,0.6132075471698113,0.4528301886792453
86,3,0.6434782608695652,0.6869565217391305,0.6173913043478261,0.5826086956521739,0.5826086956521739,0.5043478260869565,0.5043478260869565,0.4260869565217391,0.45217391304347826
87,3,0.7076923076923077,0.7384615384615385,0.6461538461538462,0.6153846153846154,0.6615384615384615,0.5076923076923077,0.5076923076923077,0.5846153846153846,0.5692307692307692
88,3,0.7076923076923077,0.676923076923077,0.7538461538461538,0.6153846153846154,0.7384615384615385,0.49230769230769234,0.5384615384615384,0.5384615384615384,0.5230769230769231
89,3,0.6646706586826348,0.6826347305389222,0.6467065868263473,0.5449101796407185,0.5988023952095808,0.5329341317365269,0.46706586826347307,0.5389221556886228,0.48502994011976047
90,3,0.8264462809917356,0.8347107438016529,0.8099173553719008,0.768595041322314,0.743801652892562,0.743801652892562,0.7024793388429752,0.71900826446281,0.6528925619834711
91,3,0.9493670886075949,0.8987341772151899,0.8734177215189873,0.8481012658227848,0.8860759493670886,0.759493670886076,0.6455696202531646,0.7974683544303798,0.6962025316455697
92,3,0.7073170731707317,0.6707317073170732,0.6585365853658537,0.6585365853658537,0.6829268292682927,0.6463414634146342,0.5609756097560976,0.6341463414634146,0.5975609756097561
93,3,0.8125,0.8625,0.8125,0.825,0.8,0.65,0.725,0.7125,0.65
94,3,0.8854166666666666,0.8333333333333334,0.8854166666666666,0.8229166666666666,0.875,0.8020833333333334,0.7604166666666666,0.78125,0.7291666666666666
95,3,0.9142857142857143,0.9142857142857143,0.9285714285714286,0.8714285714285714,0.8285714285714286,0.8285714285714286,0.8142857142857143,0.8142857142857143,0.8142857142857143
96,3,0.8714285714285714,0.8714285714285714,0.8428571428571429,0.8714285714285714,0.8285714285714286,0.7285714285714285,0.7857142857142857,0.6857142857142857,0.7142857142857143
97,3,0.8518518518518519,0.8148148148148148,0.7901234567901234,0.8395061728395061,0.7530864197530864,0.7654320987654321,0.7407407407407407,0.7283950617283951,0.7283950617283951
98,3,0.9098360655737705,0.8934426229508197,0.9098360655737705,0.8770491803278688,0.9180327868852459,0.7459016393442623,0.8524590163934426,0.8032786885245902,0.7295081967213115
99,3,0.9318181818181818,0.9090909090909091,0.9090909090909091,0.8920454545454546,0.8977272727272727,0.8295454545454546,0.8295454545454546,0.7897727272727273,0.7954545454545454
100,3,0.9534883720930233,0.9418604651162791,0.9883720930232558,0.9302325581395349,0.9418604651162791,0.8953488372093024,0.8953488372093024,0.8604651162790697,0.8023255813953488
101,3,0.8947368421052632,0.9013157894736842,0.875,0.8881578947368421,0.8618421052631579,0.8552631578947368,0.8223684210526315,0.8092105263157895,0.7828947368421053
102,3,0.9324324324324325,0.9256756756756757,0.9256756756756757,0.9054054054054054,0.9391891891891891,0.8581081081081081,0.8716216216216216,0.8716216216216216,0.8378378378378378
103,3,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8791208791208791,0.9010989010989011,0.8901098901098901,0.8791208791208791,0.8351648351648352,0.8021978021978022
104,3,0.8103448275862069,0.8793103448275862,0.8275862068965517,0.7413793103448276,0.7758620689655172,0.7068965517241379,0.7586206896551724,0.6896551724137931,0.6379310344827587
105,3,0.7777777777777778,0.7592592592592593,0.8148148148148148,0.7592592592592593,0.7592592592592593,0.7962962962962963,0.7407407407407407,0.6666666666666666,0.7037037037037037
106,3,0.9262295081967213,0.9426229508196722,0.9016393442622951,0.8770491803278688,0.8852459016393442,0.819672131147541,0.7950819672131147,0.7622950819672131,0.7704918032786885
107,3,0.9139784946236559,0.8924731182795699,0.9247311827956989,0.8924731182795699,0.9247311827956989,0.8172043010752689,0.8010752688172043,0.8064516129032258,0.8387096774193549
108,3,0.8995983935742972,0.9196787148594378,0.8835341365461847,0.8835341365461847,0.9156626506024096,0.8353413654618473,0.8072289156626506,0.7991967871485943,0.8273092369477911
109,3,0.9391891891891891,0.9594594594594594,0.9121621621621622,0.9324324324324325,0.918918918918919,0.8513513513513513,0.831081081081081,0.7567567567567568,0.7567567567567568
110,3,0.952,0.944,0.912,0.904,0.864,0.84,0.752,0.808,0.76
111,3,0.848,0.88,0.856,0.864,0.824,0.776,0.664,0.68,0.616
112,3,0.8796296296296297,0.8981481481481481,0.8796296296296297,0.8425925925925926,0.8611111111111112,0.7870370370370371,0.8055555555555556,0.7870370370370371,0.7777777777777778
113,3,0.9214659685863874,0.9528795811518325,0.900523560209424,0.900523560209424,0.8691099476439791,0.9162303664921466,0.8115183246073299,0.8115183246073299,0.7486910994764397
114,3,0.8863636363636364,0.9090909090909091,0.8181818181818182,0.8522727272727273,0.8636363636363636,0.7727272727272727,0.6931818181818182,0.7159090909090909,0.6590909090909091
115,3,0.875968992248062,0.7596899224806202,0.6124031007751938,0.5968992248062015,0.6356589147286822,0.4573643410852713,0.43410852713178294,0.5348837209302325,0.4418604651162791
116,3,0.8591549295774648,0.7605633802816901,0.6056338028169014,0.647887323943662,0.6619718309859155,0.39436619718309857,0.36619718309859156,0.43661971830985913,0.28169014084507044
117,3,0.8810810810810811,0.8162162162162162,0.7027027027027027,0.6972972972972973,0.6756756756756757,0.3891891891891892,0.41621621621621624,0.5567567567567567,0.3783783783783784
118,3,0.9107142857142857,0.8571428571428571,0.9107142857142857,0.8392857142857143,0.8928571428571429,0.7321428571428571,0.75,0.6964285714285714,0.75
119,3,0.8148148148148148,0.8024691358024691,0.7530864197530864,0.7407407407407407,0.7901234567901234,0.691358024691358,0.7037037037037037,0.654320987654321,0.6419753086419753
120,3,0.9655172413793104,0.9310344827586207,0.9827586206896551,0.9310344827586207,0.9482758620689655,0.9137931034482759,0.8103448275862069,0.8793103448275862,0.8620689655172413
121,3,0.8571428571428571,0.8690476190476191,0.8214285714285714,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.7619047619047619,0.7976190476190477,0.6666666666666666
122,3,0.9104477611940298,0.8805970149253731,0.835820895522388,0.8805970149253731,0.8507462686567164,0.8208955223880597,0.8059701492537313,0.7313432835820896,0.7313432835820896
123,3,0.8571428571428571,0.8681318681318682,0.8021978021978022,0.8131868131868132,0.8021978021978022,0.7692307692307693,0.5934065934065934,0.6923076923076923,0.6043956043956044
124,3,0.8192771084337349,0.8313253012048193,0.7710843373493976,0.7469879518072289,0.7831325301204819,0.7469879518072289,0.6144578313253012,0.6626506024096386,0.5542168674698795
125,3,0.7012448132780082,0.8091286307053942,0.6639004149377593,0.6763485477178424,0.6929460580912863,0.5975103734439834,0.48132780082987553,0.5103734439834025,0.47717842323651455
126,3,0.8263157894736842,0.8315789473684211,0.8263157894736842,0.8368421052631579,0.8473684210526315,0.7947368421052632,0.7947368421052632,0.7105263157894737,0.6789473684210526
127,3,0.8058252427184466,0.7766990291262136,0.7184466019417476,0.7475728155339806,0.7184466019417476,0.6699029126213593,0.6019417475728155,0.6116504854368932,0.5922330097087378
128,3,0.8409090909090909,0.8598484848484849,0.8446969696969697,0.8143939393939394,0.8295454545454546,0.7348484848484849,0.7348484848484849,0.7007575757575758,0.7196969696969697
129,3,0.8881118881118881,0.8881118881118881,0.8741258741258742,0.8531468531468531,0.8601398601398601,0.8671328671328671,0.8181818181818182,0.7832167832167832,0.7622377622377622
130,3,0.8461538461538461,0.9076923076923077,0.8461538461538461,0.8615384615384616,0.8769230769230769,0.8615384615384616,0.8,0.7692307692307693,0.7538461538461538
131,3,0.8926174496644296,0.9060402684563759,0.8993288590604027,0.8791946308724832,0.87248322147651,0.8120805369127517,0.8389261744966443,0.7919463087248322,0.7181208053691275
132,3,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.9016393442622951,0.9180327868852459,0.8524590163934426,0.8688524590163934,0.8032786885245902
133,3,0.9356435643564357,0.9306930693069307,0.8712871287128713,0.9356435643564357,0.900990099009901,0.8712871287128713,0.7524752475247525,0.8366336633663366,0.7772277227722773
134,3,0.515625,0.5625,0.546875,0.53125,0.53125,0.5,0.5,0.484375,0.53125
135,3,0.8666666666666667,0.9166666666666666,0.8916666666666667,0.8916666666666667,0.85,0.7916666666666666,0.8166666666666667,0.8083333333333333,0.7833333333333333
136,3,0.8648648648648649,0.9054054054054054,0.8378378378378378,0.8918918918918919,0.8513513513513513,0.8378378378378378,0.7837837837837838,0.8108108108108109,0.6756756756756757
137,3,0.9705882352941176,0.9852941176470589,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.8970588235294118,0.7941176470588235,0.8823529411764706,0.8235294117647058
138,3,0.958904109589041,0.9315068493150684,0.9041095890410958,0.9452054794520548,0.9178082191780822,0.8356164383561644,0.821917808219178,0.8767123287671232,0.7945205479452054
139,3,0.9047619047619048,0.9333333333333333,0.8952380952380953,0.8952380952380953,0.8666666666666667,0.8761904761904762,0.8380952380952381,0.8476190476190476,0.819047619047619
140,3,0.8968253968253969,0.9285714285714286,0.8809523809523809,0.873015873015873,0.8650793650793651,0.8095238095238095,0.7936507936507936,0.8095238095238095,0.753968253968254
141,3,0.9248554913294798,0.9421965317919075,0.8786127167630058,0.9132947976878613,0.9421965317919075,0.9364161849710982,0.815028901734104,0.7803468208092486,0.7572254335260116
142,3,0.8641975308641975,0.9074074074074074,0.8765432098765432,0.9135802469135802,0.9135802469135802,0.8518518518518519,0.7469135802469136,0.7530864197530864,0.7592592592592593
143,3,0.8048780487804879,0.8292682926829268,0.8455284552845529,0.7967479674796748,0.7967479674796748,0.7317073170731707,0.6747967479674797,0.6097560975609756,0.6178861788617886
144,3,0.8814814814814815,0.8592592592592593,0.8296296296296296,0.8185185185185185,0.8074074074074075,0.8592592592592593,0.6814814814814815,0.7037037037037037,0.7074074074074074
145,3,0.8040540540540541,0.793918918918919,0.7567567567567568,0.7533783783783784,0.7601351351351351,0.7364864864864865,0.527027027027027,0.5743243243243243,0.5202702702702703
146,3,0.868421052631579,0.8026315789473685,0.8026315789473685,0.7763157894736842,0.7368421052631579,0.7894736842105263,0.5394736842105263,0.6710526315789473,0.5394736842105263
147,4,0.8529411764705882,0.8382352941176471,0.8529411764705882,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.7941176470588235,0.75,0.8088235294117647
148,4,0.7763157894736842,0.7631578947368421,0.868421052631579,0.7894736842105263,0.7368421052631579,0.6710526315789473,0.6973684210526315,0.6842105263157895,0.6973684210526315
149,4,0.9325842696629213,0.9213483146067416,0.8651685393258427,0.9101123595505618,0.9101123595505618,0.8426966292134831,0.8314606741573034,0.8089887640449438,0.7303370786516854
150,4,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8636363636363636,0.8863636363636364,0.7954545454545454,0.7651515151515151,0.7651515151515151,0.7121212121212122
151,4,0.8904109589041096,0.9041095890410958,0.9178082191780822,0.9041095890410958,0.9041095890410958,0.8493150684931506,0.8356164383561644,0.8356164383561644,0.7808219178082192
152,4,0.8938053097345132,0.9026548672566371,0.8407079646017699,0.8407079646017699,0.8584070796460177,0.7876106194690266,0.8407079646017699,0.7787610619469026,0.7522123893805309
153,4,0.9615384615384616,0.9615384615384616,0.9230769230769231,0.9358974358974359,0.9102564102564102,0.8846153846153846,0.8974358974358975,0.8974358974358975,0.8461538461538461
154,4,0.8235294117647058,0.8235294117647058,0.7843137254901961,0.8235294117647058,0.803921568627451,0.7647058823529411,0.6666666666666666,0.6862745098039216,0.6862745098039216
155,4,0.8768472906403941,0.9014778325123153,0.8866995073891626,0.896551724137931,0.8768472906403941,0.8472906403940886,0.7832512315270936,0.7684729064039408,0.8226600985221675
156,4,0.9466019417475728,0.9174757281553398,0.9271844660194175,0.9077669902912622,0.9320388349514563,0.912621359223301,0.8737864077669902,0.8543689320388349,0.8640776699029126
157,4,0.9298245614035088,0.9122807017543859,0.9649122807017544,0.9473684210526315,0.9649122807017544,0.8771929824561403,0.9473684210526315,0.8596491228070176,0.8596491228070176
158,4,0.9146341463414634,0.8780487804878049,0.926829268292683,0.8658536585365854,0.8902439024390244,0.8902439024390244,0.8170731707317073,0.8658536585365854,0.8658536585365854
159,4,0.8813559322033898,0.8813559322033898,0.864406779661017,0.8305084745762712,0.847457627118644,0.8135593220338984,0.7457627118644068,0.7796610169491526,0.7796610169491526
160,4,0.8404255319148937,0.851063829787234,0.8297872340425532,0.8617021276595744,0.7872340425531915,0.7872340425531915,0.5957446808510638,0.7340425531914894,0.6063829787234043
161,4,0.8369565217391305,0.8695652173913043,0.8152173913043478,0.782608695652174,0.75,0.7065217391304348,0.5434782608695652,0.5869565217391305,0.5760869565217391
162,4,0.8688524590163934,0.9016393442622951,0.8360655737704918,0.8934426229508197,0.8278688524590164,0.8032786885245902,0.7868852459016393,0.7295081967213115,0.6885245901639344
163,4,0.8611111111111112,0.8055555555555556,0.9166666666666666,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8055555555555556,0.7638888888888888,0.75
164,4,0.9285714285714286,0.9387755102040817,0.9285714285714286,0.8877551020408163,0.9081632653061225,0.8673469387755102,0.8571428571428571,0.8673469387755102,0.8673469387755102
165,4,0.8164556962025317,0.7784810126582279,0.7531645569620253,0.7278481012658228,0.7341772151898734,0.6265822784810127,0.620253164556962,0.6645569620253164,0.6012658227848101
166,4,0.7115384615384616,0.6153846153846154,0.6730769230769231,0.6923076923076923,0.6153846153846154,0.5769230769230769,0.6153846153846154,0.6346153846153846,0.5769230769230769
167,4,0.7457627118644068,0.711864406779661,0.6610169491525424,0.576271186440678,0.5254237288135594,0.4745762711864407,0.5084745762711864,0.4915254237288136,0.5254237288135594
