node,depth,gemma2-2b-it,llama3.2-3b-instruct
106,3,0.41666666666666663,0.5833333333333334
107,3,0.6451612903225806,0.3548387096774194
108,3,0.5,0.5
109,3,0.515625,0.484375
110,3,0.603448275862069,0.39655172413793105
111,3,0.5681818181818181,0.4318181818181818
112,3,0.3650793650793651,0.6349206349206349
113,3,0.375,0.625
114,3,0.47777777777777775,0.5222222222222223
115,3,0.48026315789473684,0.5197368421052632
116,3,0.36904761904761907,0.6309523809523809
117,3,0.5094339622641509,0.49056603773584906
118,3,0.4571428571428572,0.5428571428571428
119,3,0.5,0.5
120,3,0.48809523809523814,0.5119047619047619
121,3,0.5135135135135135,0.4864864864864865
122,3,0.4558823529411765,0.5441176470588235
123,3,0.8888888888888888,0.1111111111111111
124,3,0.16666666666666663,0.8333333333333334
125,3,0.3846153846153846,0.6153846153846154
126,3,0.38888888888888884,0.6111111111111112
127,3,0.25,0.75
128,3,0.375,0.625
129,3,0.46153846153846156,0.5384615384615384
130,3,0.23076923076923073,0.7692307692307693
131,3,0.2727272727272727,0.7272727272727273
132,3,0.41666666666666663,0.5833333333333334
133,3,0.32638888888888884,0.6736111111111112
134,3,0.4430051813471503,0.5569948186528497
135,3,0.30000000000000004,0.7
136,3,0.08333333333333337,0.9166666666666666
137,3,1.0,0.0
138,3,0.875,0.125
139,3,0.5416666666666667,0.4583333333333333
140,3,0.7,0.3
141,3,0.5,0.5
142,3,0.875,0.125
143,3,0.875,0.125
144,3,0.7222222222222222,0.2777777777777778
145,3,0.9807692307692307,0.019230769230769232
146,3,1.0,0.0
147,3,0.375,0.625
148,3,1.0,0.0
149,3,0.95,0.05
150,3,0.896551724137931,0.10344827586206896
151,3,1.0,0.0
152,3,1.0,0.0
153,3,0.5625,0.4375
154,3,0.6564885496183206,0.3435114503816794
155,3,0.5,0.5
156,3,0.7479674796747968,0.25203252032520324
157,3,0.7045454545454546,0.29545454545454547
158,3,0.6166666666666667,0.38333333333333336
159,3,0.5256410256410257,0.47435897435897434
160,3,0.48863636363636365,0.5113636363636364
161,3,0.6375,0.3625
162,3,0.5869565217391304,0.41304347826086957
163,3,0.6041666666666667,0.3958333333333333
164,3,0.5875,0.4125
165,3,0.515625,0.484375
166,3,0.6981132075471699,0.3018867924528302
167,3,0.6085714285714285,0.3914285714285714
168,3,0.6287878787878788,0.3712121212121212
169,3,0.653061224489796,0.3469387755102041
170,3,0.7058823529411764,0.29411764705882354
171,3,0.84375,0.15625
172,3,0.37777777777777777,0.6222222222222222
173,3,0.46354166666666663,0.5364583333333334
174,3,0.5,0.5
175,3,0.5667938931297709,0.43320610687022904
176,3,0.4666666666666667,0.5333333333333333
177,3,0.6373626373626373,0.3626373626373626
178,3,0.6153846153846154,0.38461538461538464
179,3,0.6799999999999999,0.32
180,3,0.75,0.25
181,3,0.6941176470588235,0.3058823529411765
182,3,0.6071428571428572,0.39285714285714285
183,3,0.74,0.26
184,3,0.6263736263736264,0.37362637362637363
185,4,0.5416666666666667,0.4583333333333333
186,4,0.33333333333333337,0.6666666666666666
187,4,0.6,0.4
188,4,0.2692307692307693,0.7307692307692307
189,4,0.6515151515151515,0.3484848484848485
190,4,0.5555555555555556,0.4444444444444444
191,4,0.4130434782608695,0.5869565217391305
192,4,0.5263157894736843,0.47368421052631576
193,4,0.45783132530120485,0.5421686746987951
194,4,0.6,0.4
195,4,0.6777777777777778,0.32222222222222224
196,4,0.6160714285714286,0.38392857142857145
197,4,0.5892857142857143,0.4107142857142857
198,4,0.5,0.5
199,4,0.6851851851851851,0.3148148148148148
200,4,0.5132743362831859,0.48672566371681414
201,4,0.6428571428571428,0.35714285714285715
202,4,0.6370967741935484,0.3629032258064516
203,4,0.6166666666666667,0.38333333333333336
204,4,0.6666666666666667,0.3333333333333333
205,4,0.6,0.4
206,4,0.6212121212121212,0.3787878787878788
207,4,0.6228070175438596,0.37719298245614036
208,4,0.5609756097560976,0.43902439024390244
209,4,0.5204081632653061,0.47959183673469385
210,4,0.5263157894736843,0.47368421052631576
211,4,0.6527777777777778,0.3472222222222222
212,4,0.5789473684210527,0.42105263157894735
213,4,0.5657894736842105,0.4342105263157895
214,4,0.5714285714285714,0.42857142857142855
215,4,0.8,0.2
216,4,0.8636363636363636,0.13636363636363635
217,4,0.8333333333333334,0.16666666666666666
218,4,0.625,0.375
219,4,0.1875,0.8125
220,4,0.5,0.5
221,4,0.6666666666666667,0.3333333333333333
222,4,0.7352941176470589,0.2647058823529412
223,4,0.5454545454545454,0.45454545454545453
224,4,0.7037037037037037,0.2962962962962963
225,4,0.675,0.325
226,4,0.6388888888888888,0.3611111111111111
227,4,0.6166666666666667,0.38333333333333336
228,4,0.5,0.5
229,4,0.6904761904761905,0.30952380952380953
230,4,0.5319148936170213,0.46808510638297873
231,4,0.7608695652173914,0.2391304347826087
232,4,0.875,0.125
233,4,0.45238095238095233,0.5476190476190477
234,4,0.6964285714285714,0.30357142857142855
235,4,0.30000000000000004,0.7
236,4,0.5555555555555556,0.4444444444444444
237,4,0.6666666666666667,0.3333333333333333
238,4,0.5789473684210527,0.42105263157894735
239,4,0.5071428571428571,0.4928571428571429
240,4,0.6704545454545454,0.32954545454545453
241,4,0.7,0.3
242,4,0.5,0.5
243,4,0.6428571428571428,0.35714285714285715
244,4,0.4473684210526315,0.5526315789473685
245,4,0.5606060606060606,0.4393939393939394
246,4,0.7115384615384616,0.28846153846153844
247,4,0.5858585858585859,0.41414141414141414
248,4,0.5576923076923077,0.4423076923076923
249,4,0.5634920634920635,0.4365079365079365
250,4,0.6551724137931034,0.3448275862068966
251,4,0.16666666666666663,0.8333333333333334
252,4,0.33333333333333337,0.6666666666666666
253,4,0.5909090909090908,0.4090909090909091
254,4,0.5,0.5
255,4,0.5,0.5
256,4,1.0,0.0
257,4,0.6666666666666667,0.3333333333333333
258,4,0.8,0.2
259,4,0.6842105263157895,0.3157894736842105
260,4,0.7,0.3
261,4,1.0,0.0
262,4,0.25,0.75
263,4,0.8125,0.1875
264,4,1.0,0.0
265,4,0.33333333333333337,0.6666666666666666
266,4,0.75,0.25
267,4,1.0,0.0
268,4,0.6,0.4
269,4,0.55,0.45
270,4,0.5625,0.4375
271,4,0.8571428571428572,0.14285714285714285
272,4,0.875,0.125
273,4,0.5833333333333333,0.4166666666666667
274,4,0.5,0.5
275,4,0.5714285714285714,0.42857142857142855
276,4,0.5714285714285714,0.42857142857142855
277,4,0.7133333333333334,0.2866666666666667
278,4,0.7327586206896552,0.2672413793103448
279,4,0.8333333333333334,0.16666666666666666
280,4,0.725,0.275
281,4,0.7391304347826086,0.2608695652173913
282,4,0.75,0.25
283,4,0.33333333333333337,0.6666666666666666
284,4,0.6,0.4
285,4,0.6875,0.3125
286,4,0.08333333333333337,0.9166666666666666
287,4,0.59375,0.40625
288,4,0.5227272727272727,0.4772727272727273
289,4,0.1785714285714286,0.8214285714285714
290,4,0.6666666666666667,0.3333333333333333
291,4,0.475,0.525
292,4,0.8333333333333334,0.16666666666666666
293,4,0.6666666666666667,0.3333333333333333
294,4,0.5,0.5
295,4,0.36764705882352944,0.6323529411764706
296,4,0.8333333333333334,0.16666666666666666
297,4,0.16666666666666663,0.8333333333333334
298,4,0.16666666666666663,0.8333333333333334
299,4,0.5384615384615384,0.46153846153846156
300,4,0.5,0.5
301,4,0.625,0.375
302,4,0.5,0.5
303,4,0.75,0.25
304,4,0.375,0.625
305,4,0.5,0.5
306,4,0.7,0.3
307,4,0.71875,0.28125
308,4,0.5,0.5
309,4,0.875,0.125
310,4,0.11111111111111116,0.8888888888888888
311,4,0.5,0.5
312,4,0.5,0.5
313,4,0.5,0.5
314,4,1.0,0.0
315,4,0.75,0.25
316,4,0.6607142857142857,0.3392857142857143
317,4,0.6875,0.3125
318,4,0.7857142857142857,0.21428571428571427
319,4,0.6,0.4
320,4,1.0,0.0
321,4,0.0,1.0
322,4,0.5,0.5
323,4,0.75,0.25
324,4,0.33333333333333337,0.6666666666666666
325,4,0.5,0.5
326,4,1.0,0.0
327,4,1.0,0.0
328,4,0.5,0.5
329,4,0.5,0.5
330,4,1.0,0.0
331,4,0.7777777777777778,0.2222222222222222
332,4,0.75,0.25
333,4,0.8333333333333334,0.16666666666666666
334,4,0.5,0.5
335,4,1.0,0.0
336,4,0.5,0.5
337,4,1.0,0.0
338,4,1.0,0.0
339,4,0.5,0.5
340,4,0.75,0.25
341,4,0.33333333333333337,0.6666666666666666
342,4,0.75,0.25
343,4,0.5,0.5
344,4,0.5,0.5
345,4,0.6666666666666667,0.3333333333333333
346,4,0.6666666666666667,0.3333333333333333
347,4,0.0,1.0
348,4,0.41666666666666663,0.5833333333333334
349,4,0.43333333333333335,0.5666666666666667
350,4,0.52,0.48
351,4,0.0,1.0
352,4,0.5,0.5
353,4,0.5,0.5
354,4,1.0,0.0
355,4,0.25,0.75
356,4,0.75,0.25
357,4,0.5,0.5
358,4,0.5,0.5
359,4,1.0,0.0
360,4,0.41666666666666663,0.5833333333333334
361,4,0.5833333333333333,0.4166666666666667
362,4,0.75,0.25
363,4,0.5625,0.4375
364,4,0.7857142857142857,0.21428571428571427
365,4,0.41666666666666663,0.5833333333333334
366,4,0.8333333333333334,0.16666666666666666
367,4,0.5555555555555556,0.4444444444444444
368,4,0.5,0.5
369,4,0.5,0.5
370,4,0.7105263157894737,0.2894736842105263
371,4,0.696969696969697,0.30303030303030304
372,4,0.6111111111111112,0.3888888888888889
373,4,0.6470588235294117,0.35294117647058826
374,4,0.5,0.5
375,4,0.6428571428571428,0.35714285714285715
376,4,0.7142857142857143,0.2857142857142857
377,4,0.5,0.5
378,4,0.5,0.5
379,4,0.5,0.5
380,4,0.8333333333333334,0.16666666666666666
381,4,0.5,0.5
382,4,0.6851851851851851,0.3148148148148148
383,4,0.7272727272727273,0.2727272727272727
384,4,0.625,0.375
385,4,0.6233766233766234,0.37662337662337664
386,4,0.5833333333333333,0.4166666666666667
387,4,0.6344086021505376,0.3655913978494624
388,4,0.5910714285714286,0.4089285714285714
389,4,0.6811594202898551,0.3188405797101449
390,4,0.6085972850678734,0.3914027149321267
391,4,0.5232558139534884,0.47674418604651164
392,4,0.75,0.25
393,4,0.7666666666666666,0.23333333333333334
394,4,0.25,0.75
395,4,0.55,0.45
396,4,1.0,0.0
397,4,0.6071428571428572,0.39285714285714285
398,4,0.5731707317073171,0.4268292682926829
399,4,0.7608695652173914,0.2391304347826087
400,4,0.5625,0.4375
401,4,0.48913043478260865,0.5108695652173914
402,4,0.5135135135135135,0.4864864864864865
403,4,0.4864864864864865,0.5135135135135135
404,4,0.5689655172413793,0.43103448275862066
405,4,1.0,0.0
406,4,0.5,0.5
407,4,0.125,0.875
408,4,0.5,0.5
409,4,0.4696969696969697,0.5303030303030303
410,4,0.4545454545454546,0.5454545454545454
411,4,0.0,1.0
412,4,0.75,0.25
413,4,0.16666666666666663,0.8333333333333334
414,4,0.5,0.5
415,4,0.0,1.0
416,4,0.0,1.0
417,4,0.5,0.5
418,4,0.5,0.5
419,4,0.8,0.2
420,4,0.7857142857142857,0.21428571428571427
421,4,0.9375,0.0625
422,4,0.6666666666666667,0.3333333333333333
423,4,1.0,0.0
424,4,0.6,0.4
425,4,0.46808510638297873,0.5319148936170213
426,4,0.44999999999999996,0.55
427,4,0.43999999999999995,0.56
428,4,0.41666666666666663,0.5833333333333334
429,4,0.3571428571428571,0.6428571428571429
430,4,0.5714285714285714,0.42857142857142855
431,4,0.5,0.5
432,4,0.0,1.0
433,4,0.5175438596491229,0.4824561403508772
434,4,0.5,0.5
435,4,1.0,0.0
436,4,0.0,1.0
437,4,1.0,0.0
438,4,0.5,0.5
439,4,1.0,0.0
440,4,1.0,0.0
441,4,0.5,0.5
442,4,0.33333333333333337,0.6666666666666666
443,4,0.7142857142857143,0.2857142857142857
444,4,0.6153846153846154,0.38461538461538464
445,4,0.5,0.5
446,4,0.5,0.5
447,4,0.5666666666666667,0.43333333333333335
448,4,0.5,0.5
449,4,0.42307692307692313,0.5769230769230769
450,4,0.33333333333333337,0.6666666666666666
451,4,0.4285714285714286,0.5714285714285714
452,4,0.5,0.5
453,4,0.5,0.5
454,4,0.6,0.4
455,4,0.6666666666666667,0.3333333333333333
456,4,0.4,0.6
457,4,0.5,0.5
458,4,0.4358974358974359,0.5641025641025641
459,4,0.4,0.6
460,4,0.6666666666666667,0.3333333333333333
461,4,0.4642857142857143,0.5357142857142857
462,4,0.33333333333333337,0.6666666666666666
463,4,0.875,0.125
464,4,0.3571428571428571,0.6428571428571429
465,4,0.5,0.5
466,4,0.5,0.5
467,4,1.0,0.0
468,4,0.8333333333333334,0.16666666666666666
469,4,0.5833333333333333,0.4166666666666667
470,4,0.6333333333333333,0.36666666666666664
471,4,0.5,0.5
472,4,0.6428571428571428,0.35714285714285715
473,4,0.6590909090909092,0.3409090909090909
474,4,0.7307692307692308,0.2692307692307692
475,4,0.5909090909090908,0.4090909090909091
476,4,0.75,0.25
477,4,0.5833333333333333,0.4166666666666667
478,4,0.7,0.3
479,4,0.33333333333333337,0.6666666666666666
480,4,0.5714285714285714,0.42857142857142855
481,4,0.625,0.375
482,4,0.25,0.75
483,4,0.7352941176470589,0.2647058823529412
484,4,1.0,0.0
485,4,0.2142857142857143,0.7857142857142857
486,4,0.5,0.5
487,4,0.16666666666666663,0.8333333333333334
488,4,0.7,0.3
489,4,0.5,0.5
490,4,0.5,0.5
491,4,0.0,1.0
492,4,0.75,0.25
493,4,0.75,0.25
494,4,0.75,0.25
495,4,0.4545454545454546,0.5454545454545454
496,4,0.4285714285714286,0.5714285714285714
497,4,0.0,1.0
498,4,1.0,0.0
499,4,0.0,1.0
500,4,1.0,0.0
501,4,0.5,0.5
502,4,0.5,0.5
503,4,1.0,0.0
504,4,0.5,0.5
505,4,0.30000000000000004,0.7
506,4,0.5,0.5
507,4,0.625,0.375
508,4,0.6666666666666667,0.3333333333333333
509,4,0.33333333333333337,0.6666666666666666
510,4,0.6111111111111112,0.3888888888888889
511,4,0.5,0.5
512,4,0.75,0.25
513,4,0.6111111111111112,0.3888888888888889
514,4,0.5,0.5
515,4,0.5,0.5
516,4,0.59375,0.40625
517,4,0.34328358208955223,0.6567164179104478
518,4,0.38983050847457623,0.6101694915254238
519,4,0.5,0.5
520,4,0.36363636363636365,0.6363636363636364
521,4,0.5,0.5
522,4,0.4,0.6
523,4,0.25,0.75
524,4,0.6666666666666667,0.3333333333333333
525,4,0.75,0.25
526,4,0.625,0.375
527,4,0.33333333333333337,0.6666666666666666
528,4,0.625,0.375
529,4,0.4285714285714286,0.5714285714285714
530,4,0.33333333333333337,0.6666666666666666
531,4,0.6538461538461539,0.34615384615384615
532,4,0.5,0.5
533,4,0.3214285714285714,0.6785714285714286
534,4,0.2857142857142857,0.7142857142857143
535,4,0.625,0.375
536,4,0.41666666666666663,0.5833333333333334
537,4,0.5294117647058824,0.47058823529411764
538,4,0.7,0.3
539,4,0.5,0.5
540,4,0.0,1.0
541,4,0.5,0.5
542,4,0.3571428571428571,0.6428571428571429
543,4,0.4375,0.5625
544,4,0.5,0.5
545,4,0.16666666666666663,0.8333333333333334
546,4,0.736842105263158,0.2631578947368421
547,4,0.38235294117647056,0.6176470588235294
548,4,0.5,0.5
549,4,0.125,0.875
550,4,0.5,0.5
551,4,0.5,0.5
552,4,0.5,0.5
553,4,0.375,0.625
554,4,0.7083333333333333,0.2916666666666667
555,4,0.5,0.5
556,4,0.40476190476190477,0.5952380952380952
557,4,0.4,0.6
558,4,0.44897959183673475,0.5510204081632653
559,4,0.543859649122807,0.45614035087719296
560,4,0.33333333333333337,0.6666666666666666
561,4,0.59375,0.40625
562,4,0.31818181818181823,0.6818181818181818
563,4,1.0,0.0
564,4,0.3076923076923077,0.6923076923076923
565,4,0.7,0.3
566,4,0.5357142857142857,0.4642857142857143
567,4,0.6,0.4
568,4,0.4,0.6
569,4,0.7083333333333333,0.2916666666666667
570,4,0.5,0.5
571,4,0.41666666666666663,0.5833333333333334
572,4,0.5,0.5
573,4,0.44999999999999996,0.55
574,4,0.5,0.5
575,4,0.515625,0.484375
576,4,0.5833333333333333,0.4166666666666667
577,4,0.33783783783783783,0.6621621621621622
578,4,0.5,0.5
579,4,1.0,0.0
580,4,0.6666666666666667,0.3333333333333333
581,4,0.5,0.5
582,4,0.0,1.0
583,4,0.25,0.75
584,4,0.25,0.75
585,4,0.0,1.0
586,4,0.0,1.0
587,4,0.0,1.0
588,4,0.5,0.5
589,4,0.75,0.25
590,4,0.09999999999999998,0.9
591,4,1.0,0.0
592,4,0.5,0.5
593,4,0.0,1.0
594,4,0.5,0.5
595,4,0.0,1.0
596,4,0.5,0.5
597,4,1.0,0.0
598,4,0.0,1.0
599,4,0.0,1.0
600,4,0.16666666666666663,0.8333333333333334
601,4,0.33333333333333337,0.6666666666666666
602,4,1.0,0.0
603,4,0.0,1.0
604,4,0.16666666666666663,0.8333333333333334
605,4,1.0,0.0
606,4,0.48,0.52
607,4,0.0,1.0
608,4,0.25,0.75
609,4,0.33333333333333337,0.6666666666666666
610,4,0.0,1.0
611,4,0.0,1.0
612,4,0.0,1.0
613,4,0.25,0.75
614,4,0.5,0.5
615,4,0.5,0.5
616,4,0.25,0.75
617,4,0.5,0.5
618,4,0.33333333333333337,0.6666666666666666
619,4,0.5,0.5
620,4,0.5476190476190477,0.4523809523809524
621,4,0.2777777777777778,0.7222222222222222
622,4,0.5,0.5
623,4,0.1071428571428571,0.8928571428571429
624,4,0.38888888888888884,0.6111111111111112
625,4,0.30000000000000004,0.7
626,4,0.15384615384615385,0.8461538461538461
627,4,0.36111111111111116,0.6388888888888888
628,4,0.25,0.75
629,4,0.38095238095238093,0.6190476190476191
630,4,0.45058139534883723,0.5494186046511628
631,4,0.08333333333333337,0.9166666666666666
632,4,0.5,0.5
633,4,1.0,0.0
634,4,0.5,0.5
635,4,0.0,1.0
636,4,0.0,1.0
637,4,0.5,0.5
638,4,0.0,1.0
639,4,1.0,0.0
640,4,1.0,0.0
641,4,1.0,0.0
642,4,0.5,0.5
643,4,1.0,0.0
644,4,1.0,0.0
645,4,1.0,0.0
646,4,1.0,0.0
647,4,1.0,0.0
648,4,0.5,0.5
649,4,0.75,0.25
650,4,0.5,0.5
651,4,0.5,0.5
652,4,0.0,1.0
653,4,0.5,0.5
654,4,1.0,0.0
655,4,0.5,0.5
656,4,0.0,1.0
657,4,1.0,0.0
658,4,0.625,0.375
659,4,0.5,0.5
660,4,0.5,0.5
661,4,1.0,0.0
662,4,1.0,0.0
663,4,0.5,0.5
664,4,0.8877551020408163,0.11224489795918367
665,4,1.0,0.0
666,4,1.0,0.0
667,4,0.5,0.5
668,4,1.0,0.0
669,4,1.0,0.0
670,4,0.5,0.5
671,4,0.5,0.5
672,4,1.0,0.0
673,4,1.0,0.0
674,4,0.9696969696969697,0.030303030303030304
675,4,1.0,0.0
676,4,1.0,0.0
677,4,1.0,0.0
678,4,1.0,0.0
679,4,1.0,0.0
680,4,1.0,0.0
681,4,1.0,0.0
682,4,1.0,0.0
683,4,1.0,0.0
684,4,1.0,0.0
685,4,1.0,0.0
686,4,0.5,0.5
687,4,1.0,0.0
688,4,0.0,1.0
689,4,0.0,1.0
690,4,1.0,0.0
691,4,1.0,0.0
692,4,1.0,0.0
693,4,1.0,0.0
694,4,1.0,0.0
695,4,1.0,0.0
696,4,1.0,0.0
697,4,1.0,0.0
698,4,1.0,0.0
699,4,1.0,0.0
700,4,1.0,0.0
701,4,1.0,0.0
702,4,0.75,0.25
703,4,1.0,0.0
704,4,1.0,0.0
705,4,0.8928571428571429,0.10714285714285714
706,4,1.0,0.0
707,4,1.0,0.0
708,4,1.0,0.0
709,4,0.6666666666666667,0.3333333333333333
710,4,0.0,1.0
711,4,1.0,0.0
712,4,1.0,0.0
713,4,0.0,1.0
714,4,0.5,0.5
715,4,0.5454545454545454,0.45454545454545453
716,4,0.88,0.12
717,4,0.33333333333333337,0.6666666666666666
718,4,0.45833333333333337,0.5416666666666666
719,4,0.625,0.375
720,4,0.6590909090909092,0.3409090909090909
721,4,0.7333333333333334,0.26666666666666666
722,4,0.5714285714285714,0.42857142857142855
723,4,0.5714285714285714,0.42857142857142855
724,4,0.55,0.45
725,4,0.0,1.0
726,4,0.7479338842975207,0.25206611570247933
727,4,0.75,0.25
728,4,0.8333333333333334,0.16666666666666666
729,4,0.7083333333333333,0.2916666666666667
730,4,0.5,0.5
731,4,0.5,0.5
732,4,0.375,0.625
733,4,0.7142857142857143,0.2857142857142857
734,4,0.7142857142857143,0.2857142857142857
735,4,0.4736842105263158,0.5263157894736842
736,4,0.575,0.425
737,4,0.40625,0.59375
738,4,0.5833333333333333,0.4166666666666667
739,4,0.375,0.625
740,4,0.75,0.25
741,4,0.5,0.5
742,4,0.5,0.5
743,4,1.0,0.0
744,4,0.25,0.75
745,4,0.5,0.5
746,4,0.0,1.0
747,4,0.6428571428571428,0.35714285714285715
748,4,0.5909090909090908,0.4090909090909091
749,4,0.65,0.35
750,4,0.7333333333333334,0.26666666666666666
751,4,0.0,1.0
752,4,0.7222222222222222,0.2777777777777778
753,4,0.5,0.5
754,4,0.6363636363636364,0.36363636363636365
755,4,0.631578947368421,0.3684210526315789
756,4,0.33333333333333337,0.6666666666666666
757,4,0.75,0.25
758,4,0.5769230769230769,0.4230769230769231
759,4,0.5,0.5
760,4,0.0,1.0
761,4,0.7083333333333333,0.2916666666666667
762,4,0.625,0.375
763,4,0.6,0.4
764,4,0.6666666666666667,0.3333333333333333
765,4,0.5714285714285714,0.42857142857142855
766,4,0.5,0.5
767,4,0.5357142857142857,0.4642857142857143
768,4,0.125,0.875
769,4,0.6666666666666667,0.3333333333333333
770,4,0.4285714285714286,0.5714285714285714
771,4,0.6111111111111112,0.3888888888888889
772,4,0.75,0.25
773,4,0.5,0.5
774,4,0.5,0.5
775,4,0.6666666666666667,0.3333333333333333
776,4,0.75,0.25
777,4,0.5,0.5
778,4,0.5,0.5
779,4,1.0,0.0
780,4,0.5731707317073171,0.4268292682926829
781,4,0.4885057471264368,0.5114942528735632
782,4,0.7,0.3
783,4,0.6833333333333333,0.31666666666666665
784,4,0.8666666666666667,0.13333333333333333
785,4,0.7,0.3
786,4,0.676056338028169,0.323943661971831
787,4,0.725,0.275
788,4,0.625,0.375
789,4,0.5803571428571428,0.41964285714285715
790,4,0.5454545454545454,0.45454545454545453
791,4,0.7,0.3
792,4,0.6944444444444444,0.3055555555555556
793,4,0.6,0.4
794,4,0.6346153846153846,0.36538461538461536
795,4,0.5714285714285714,0.42857142857142855
796,4,0.6517857142857143,0.3482142857142857
797,4,0.5,0.5
798,4,0.7222222222222222,0.2777777777777778
799,4,0.6375,0.3625
800,4,0.5,0.5
801,4,0.7333333333333334,0.26666666666666666
802,4,0.8,0.2
803,4,0.8636363636363636,0.13636363636363635
804,4,0.39473684210526316,0.6052631578947368
805,4,0.38888888888888884,0.6111111111111112
806,4,0.625,0.375
807,4,0.0,1.0
808,4,0.0,1.0
809,4,0.5,0.5
810,4,0.4606741573033708,0.5393258426966292
811,4,0.43333333333333335,0.5666666666666667
812,4,0.5833333333333333,0.4166666666666667
813,4,0.7,0.3
814,4,0.5625,0.4375
815,4,0.5294117647058824,0.47058823529411764
816,4,0.6632653061224489,0.336734693877551
