node,depth,gemma2-2b-it,llama3.2-3b-instruct
107,4,0.5263157894736843,0.47368421052631576
108,4,0.45783132530120485,0.5421686746987951
109,4,0.6160714285714286,0.38392857142857145
110,4,0.5892857142857143,0.4107142857142857
111,4,0.5132743362831859,0.48672566371681414
112,4,0.6370967741935484,0.3629032258064516
113,4,0.6,0.4
114,4,0.6228070175438596,0.37719298245614036
115,4,0.5714285714285714,0.42857142857142855
116,4,0.6166666666666667,0.38333333333333336
117,4,0.5789473684210527,0.42105263157894735
118,4,0.5071428571428571,0.4928571428571429
119,4,0.5858585858585859,0.41414141414141414
120,4,0.5576923076923077,0.4423076923076923
121,4,0.5634920634920635,0.4365079365079365
122,4,0.6551724137931034,0.3448275862068966
123,4,0.7133333333333334,0.2866666666666667
124,4,0.7327586206896552,0.2672413793103448
125,4,0.625,0.375
126,4,0.6233766233766234,0.37662337662337664
127,4,0.5833333333333333,0.4166666666666667
128,4,0.6344086021505376,0.3655913978494624
129,4,0.5910714285714286,0.4089285714285714
130,4,0.6811594202898551,0.3188405797101449
131,4,0.6085972850678734,0.3914027149321267
132,4,0.6071428571428572,0.39285714285714285
133,4,0.5731707317073171,0.4268292682926829
134,4,0.5175438596491229,0.4824561403508772
135,4,0.34328358208955223,0.6567164179104478
136,4,0.38983050847457623,0.6101694915254238
137,4,0.36363636363636365,0.6363636363636364
138,4,0.543859649122807,0.45614035087719296
139,4,0.45058139534883723,0.5494186046511628
140,4,0.7479338842975207,0.25206611570247933
141,4,0.4885057471264368,0.5114942528735632
142,4,0.7,0.3
143,4,0.6833333333333333,0.31666666666666665
144,4,0.676056338028169,0.323943661971831
145,4,0.625,0.375
146,4,0.5803571428571428,0.41964285714285715
147,4,0.6517857142857143,0.3482142857142857
148,4,0.4606741573033708,0.5393258426966292
149,4,0.6567164179104478,0.34328358208955223
150,4,0.6901408450704225,0.30985915492957744
151,4,0.6272727272727272,0.37272727272727274
152,5,0.5087719298245614,0.49122807017543857
153,5,0.6493506493506493,0.35064935064935066
154,5,0.5384615384615384,0.46153846153846156
155,5,0.6129032258064516,0.3870967741935484
156,5,0.5073529411764706,0.49264705882352944
157,5,0.5614035087719298,0.43859649122807015
158,5,0.6538461538461539,0.34615384615384615
159,5,0.625,0.375
160,5,0.5932203389830508,0.4067796610169492
161,5,0.6409090909090909,0.35909090909090907
162,5,0.5588235294117647,0.4411764705882353
163,5,0.7375,0.2625
164,5,0.6485148514851485,0.35148514851485146
165,5,0.575,0.425
166,5,0.5616438356164384,0.4383561643835616
167,5,0.4193548387096774,0.5806451612903226
168,5,0.7347826086956522,0.26521739130434785
169,5,0.6896551724137931,0.3103448275862069
170,5,0.607843137254902,0.39215686274509803
171,5,0.4035087719298246,0.5964912280701754
172,5,0.7017543859649122,0.2982456140350877
173,6,0.5272727272727273,0.4727272727272727
174,6,0.6791044776119404,0.3208955223880597
175,6,0.6083333333333334,0.39166666666666666
176,6,0.6666666666666667,0.3333333333333333
177,6,0.6186440677966102,0.3813559322033898
178,6,0.6101694915254237,0.3898305084745763
179,6,0.5689655172413793,0.43103448275862066
180,6,0.9,0.1
181,6,0.7169811320754718,0.2830188679245283
182,7,0.6016949152542372,0.3983050847457627
183,7,0.5714285714285714,0.42857142857142855
